freq_Hz,amplitude_MPa
0.5906998681438662,0.19058620740986548
0.5921729351467188,0.16496734807647237
0.5936460021495713,0.08466346710004073
0.5951190691524239,0.22485988829267847
0.5965921361552763,0.05797750714003198
0.5980652031581288,0.1277480638700628
0.5995382701609814,0.2949553895992565
0.6010113371638339,0.16676013739995285
0.6024844041666865,0.15704425668272703
0.603957471169539,0.2492508954451513
0.6054305381723916,0.32332239691138204
0.6069036051752441,0.31943652219101165
0.6083766721780967,0.19613622392720426
0.6098497391809492,0.05917081406245287
0.6113228061838016,0.04469232731847076
0.6127958731866542,0.1325688944468081
0.6142689401895067,0.21342176202394175
0.6157420071923593,0.06907457113143356
0.6172150741952118,0.15745883772033895
0.6186881411980644,0.3177006979304456
0.6201612082009169,0.2473474727920844
0.6216342752037695,0.201047807200199
0.623107342206622,0.2436982494041119
0.6245804092094744,0.07873115630035497
0.626053476212327,0.34001770983044727
0.6275265432151795,0.4196052492921275
0.6289996102180321,0.13093850361973897
0.6304726772208846,0.1138229667488765
0.6319457442237372,0.2509838165217481
0.6334188112265897,0.21988280085039347
0.6348918782294423,0.6079990357582106
0.6363649452322948,0.4488273642467386
0.6378380122351472,0.1165361363858218
0.6393110792379998,0.04697078023008172
0.6407841462408523,0.08162652572083084
0.6422572132437049,0.040612442398444186
0.6437302802465574,0.2976162653861275
0.64520334724941,0.11542462995562214
0.6466764142522625,0.33696344240287146
0.6481494812551151,0.5143715117826013
0.6496225482579676,0.5250666712934958
0.6510956152608202,0.2056971065998539
0.6525686822636726,0.07401466368074516
0.6540417492665251,0.300517629422598
0.6555148162693777,0.2763650361700563
0.6569878832722302,0.2043214506211887
0.6584609502750828,0.2778001483608732
0.6599340172779353,0.1848362478290972
0.6614070842807879,0.15075699845064214
0.6628801512836404,0.44387603274215953
0.664353218286493,0.4165170087710785
0.6658262852893454,0.413450690109047
0.667299352292198,0.23900716132215885
0.6687724192950505,0.44882962591724723
0.670245486297903,0.6153826169619088
0.6717185533007556,0.1681495378762534
0.6731916203036081,0.1775695046012481
0.6746646873064607,0.1767558497966963
0.6761377543093132,0.16516375838330202
0.6776108213121658,0.4818885634454242
0.6790838883150182,0.48377994150613346
0.6805569553178707,0.3217158571290941
0.6820300223207233,0.23129990929324645
0.6835030893235758,0.4549294583663887
0.6849761563264284,0.2894873769771884
0.6864492233292809,0.5242479601110904
0.6879222903321335,0.8403089870022231
0.689395357334986,0.5328310454315492
0.6908684243378386,0.18826923749465474
0.6923414913406911,0.5670801436392913
0.6938145583435436,0.8655543755315968
0.6952876253463961,0.4591534799985249
0.6967606923492486,0.030213781844882156
0.6982337593521012,0.3056838010015996
0.6997068263549537,0.6644499385431581
0.7011798933578063,0.5014037906403112
0.7026529603606588,0.12109520801230103
0.7041260273635114,0.03595459333496148
0.7055990943663639,0.5136523798417885
0.7070721613692164,0.5701350747152822
0.7085452283720689,0.5265623075945647
0.7100182953749214,0.5471877197954329
0.711491362377774,0.7642192290343026
0.7129644293806265,0.9247310487633809
0.7144374963834791,0.4283535455133865
0.7159105633863316,0.17471400992499098
0.7173836303891842,0.21916213931750952
0.7188566973920367,0.8053058290650793
0.7203297643948892,0.9997228117232034
0.7218028313977417,0.5031790767921428
0.7232758984005943,0.30248298470871593
0.7247489654034468,0.15092250099867563
0.7262220324062993,0.48242148688931
0.7276950994091519,0.3298196223144757
0.7291681664120044,0.1950519870829538
0.730641233414857,0.16944831975811203
0.7321143004177095,0.9459673388281755
0.7335873674205621,1.7033248513075665
0.7350604344234145,1.1969193005980332
0.7365335014262671,0.9623586233413681
0.7380065684291196,0.3894691461259488
0.7394796354319721,0.2948050203771651
0.7409527024348247,0.6216595140057881
0.7424257694376772,0.717460581468143
0.7438988364405298,0.9448742087029038
0.7453719034433823,0.8173009608165885
0.7468449704462349,0.4826233249629798
0.7483180374490873,2.1598243552772662
0.7497911044519399,2.5922851959065984
0.7512641714547924,0.9163299359679449
0.752737238457645,1.0760584987979998
0.7542103054604975,1.3718114566814
0.75568337246335,1.0530644616049634
0.7571564394662026,2.407465035358996
0.7586295064690551,3.569557769991993
0.7601025734719077,1.0900502446258677
0.7615756404747601,2.28321746808103
0.7630487074776127,3.784778192726715
0.7645217744804652,3.89184450824118
0.7659948414833178,1.9030189414445375
0.7674679084861703,2.079606897726176
0.7689409754890228,4.870282908022515
0.7704140424918754,5.049126893256084
0.7718871094947279,2.402546733892697
0.7733601764975805,3.3613896607630807
0.7748332435004329,5.780318681806411
0.7763063105032855,2.3706154373253483
0.777779377506138,18.473764128816562
0.7792524445089906,47.043032678955385
0.7807255115118431,40.941513403446436
0.7821985785146957,11.001088552236135
0.7836716455175482,6.584959300912058
0.7851447125204007,4.3518726825351495
0.7866177795232533,0.4180060019525192
0.7880908465261058,3.3826454193172673
0.7895639135289583,5.403794158535941
0.7910369805318108,4.649306447606535
0.7925100475346634,1.8474884403913099
0.7939831145375159,2.402760109416738
0.7954561815403685,4.674749337965094
0.796929248543221,4.655993129631722
0.7984023155460735,1.1203569903964148
0.7998753825489261,2.4569377308608473
0.8013484495517786,3.2682623232384995
0.8028215165546311,3.6071290111024843
0.8042945835574836,1.627364766132465
0.8057676505603362,0.47517541282493503
0.8072407175631887,0.9692085809624179
0.8087137845660413,1.5837879908123356
0.8101868515688938,1.9115484808083536
0.8116599185717464,1.3814339001367404
0.8131329855745989,1.6058917171710065
0.8146060525774514,2.090592682947196
0.8160791195803039,1.8078462114087404
0.8175521865831564,1.2317165083454051
0.819025253586009,0.9232302641172109
0.8204983205888615,1.0352885038872839
0.8219713875917141,0.4683200332224952
0.8234444545945666,1.311991856337291
0.8249175215974192,0.6658553678663184
0.8263905886002717,0.5193502743912588
0.8278636556031242,0.43711384163233225
0.8293367226059768,0.4328755657001453
0.8308097896088292,0.5887402548108761
0.8322828566116818,0.2913138278072441
0.8337559236145343,0.45623959506784256
0.8352289906173869,0.5590427548997677
0.8367020576202394,0.2626727264383251
0.838175124623092,0.3989975854659845
0.8396481916259445,0.8876705737182623
0.841121258628797,0.6496485718490199
0.8425943256316496,0.31717966480714177
0.844067392634502,0.3790234973345705
0.8455404596373546,0.2994759095799685
0.8470135266402071,0.8849512297254186
0.8484865936430597,0.7387926536818855
0.8499596606459122,0.3209037790533155
0.8514327276487648,0.38550510588709574
0.8529057946516173,0.40907268365161414
0.8543788616544699,0.16908410683093447
0.8558519286573224,0.599152409139515
0.8573249956601748,0.6749599360104022
0.8587980626630274,0.23472514892603993
0.8602711296658799,0.3475918695349364
0.8617441966687325,0.6082342442870102
0.863217263671585,0.7713457840682724
0.8646903306744376,0.6835763397642938
0.8661633976772901,0.4860385066270854
0.8676364646801427,0.3186070592460938
0.8691095316829952,0.18105775439199792
0.8705825986858478,0.1476564959954691
0.8720556656887002,0.524717343211149
0.8735287326915527,0.42310856692271753
0.8750017996944053,0.36360521624669595
0.8764748666972578,0.579745549529933
0.8779479337001104,0.2879154053753264
0.8794210007029629,0.34218191915637935
0.8808940677058155,0.07383579159644038
0.882367134708668,0.4017740442800982
0.8838402017115206,0.3062995441953824
0.885313268714373,0.4317242679666734
0.8867863357172255,0.14071211172192014
0.8882594027200781,0.39872021982882977
0.8897324697229306,0.36185923485837057
0.8912055367257832,0.09929278444515299
0.8926786037286357,0.3078071678278541
0.8941516707314883,0.5210294290893762
0.8956247377343408,0.595866081599579
0.8970978047371934,0.4319603889134164
0.8985708717400458,0.2777795819210204
0.9000439387428983,0.2789945474899892
0.9015170057457509,0.3163660306871245
0.9029900727486034,0.38619156446101965
0.904463139751456,0.24670822691260155
0.9059362067543085,0.34428407505647746
0.9074092737571611,0.21164880921571944
0.9088823407600136,0.05798025092532342
0.9103554077628662,0.3132075317007392
0.9118284747657187,0.4100782909796261
0.9133015417685711,0.044222787000432195
0.9147746087714237,0.24800392284841177
0.9162476757742762,0.20991169797407846
0.9177207427771288,0.0893045151373996
0.9191938097799813,0.13709390476538488
0.9206668767828339,0.18965606800338464
0.9221399437856864,0.2582184676191849
0.923613010788539,0.12229679228199294
0.9250860777913915,0.18041785839230817
0.926559144794244,0.16743685254167073
0.9280322117970965,0.1726064404347922
0.929505278799949,0.1713238587129541
0.9309783458028016,0.25369965507657216
0.9324514128056541,0.33527997980735885
