viv_coupling,xi_extrema
0.3230769230769231,-0.3605716764856282
0.3230769230769231,-0.3475046742345159
0.3230769230769231,-0.3296657797369163
0.3230769230769231,-0.33819478717410556
0.3230769230769231,-0.33395400161577227
0.3230769230769231,-0.326408865261812
0.3230769230769231,-0.316857718620024
0.3230769230769231,-0.301819958156405
0.3846153846153846,0.3802938889654317
0.3846153846153846,0.37446989924458957
0.3846153846153846,0.3782806882366341
0.3846153846153846,0.37647227815481094
0.3846153846153846,0.3890492079034245
0.3846153846153846,0.39294932332489924
0.3846153846153846,0.41147793878964517
0.3846153846153846,0.423114123086572
0.3846153846153846,0.4012260686722568
0.3846153846153846,0.4079472604479321
0.3846153846153846,0.4320195206062534
0.3846153846153846,0.4280205026128089
0.3846153846153846,0.42261328465795545
0.3846153846153846,0.4124716466057796
0.3846153846153846,0.43543340911792894
0.3846153846153846,0.4297463558654605
0.3846153846153846,0.42564856987151334
0.3846153846153846,0.4569600992298998
0.3846153846153846,0.47274274161461
0.3846153846153846,-0.37952723425725016
0.3846153846153846,-0.38201577136622583
0.3846153846153846,-0.36486040533244396
0.3846153846153846,-0.36583225294542837
0.3846153846153846,-0.38222187179113953
0.3846153846153846,-0.3953969902604408
0.3846153846153846,-0.43532652258578725
0.3846153846153846,-0.42366707088060873
0.3846153846153846,-0.38659993198673226
0.3846153846153846,-0.40726157002301555
0.3846153846153846,-0.4445968221715112
0.3846153846153846,-0.4263141025881493
0.3846153846153846,-0.4205628866000444
0.3846153846153846,-0.4133828866637312
0.3846153846153846,-0.433261989622423
0.3846153846153846,-0.4340581368752644
0.3846153846153846,-0.44290385971217644
0.3846153846153846,-0.46291295695371704
0.3846153846153846,-0.4602093281453078
0.4461538461538461,0.5045071012761994
0.4461538461538461,0.5296960822936102
0.4461538461538461,0.5457518528988156
0.4461538461538461,0.5232958451594599
0.4461538461538461,0.5224734701812185
0.4461538461538461,0.5043406873363857
0.4461538461538461,0.5000154645989227
0.4461538461538461,0.5028512022113615
0.4461538461538461,0.5290261816961329
0.4461538461538461,0.5108610407223257
0.4461538461538461,0.5112513556983632
0.4461538461538461,0.5036045931550632
0.4461538461538461,0.4856144196857261
0.4461538461538461,0.5167930827025392
0.4461538461538461,0.49429224835523977
0.4461538461538461,0.5110372523559547
0.4461538461538461,0.4941918464755749
0.4461538461538461,0.508562391903301
0.4461538461538461,0.5404146046264144
0.4461538461538461,0.5532296825029509
0.4461538461538461,-0.5276885091928459
0.4461538461538461,-0.5541887465502031
0.4461538461538461,-0.5225043416876848
0.4461538461538461,-0.504229210860145
0.4461538461538461,-0.5027347382169187
0.4461538461538461,-0.5238826639798665
0.4461538461538461,-0.48102442295808884
0.4461538461538461,-0.5096006958252646
0.4461538461538461,-0.5287306643347751
0.4461538461538461,-0.5098480566743016
0.4461538461538461,-0.4828948396314959
0.4461538461538461,-0.5053861626622068
0.4461538461538461,-0.5171514167555334
0.4461538461538461,-0.5229400379537891
0.4461538461538461,-0.5115169219164202
0.4461538461538461,-0.48950375630580906
0.4461538461538461,-0.48611973178881646
0.4461538461538461,-0.5226334440442059
0.4461538461538461,-0.5534983890821726
0.5076923076923077,0.5715962606886663
0.5076923076923077,0.6081839128284289
0.5076923076923077,0.631266973239067
0.5076923076923077,0.586094839827456
0.5076923076923077,0.6070072320313212
0.5076923076923077,0.6240009775777609
0.5076923076923077,0.6195760630818259
0.5076923076923077,0.6137078254690662
0.5076923076923077,0.6036175937611538
0.5076923076923077,0.6546071967089266
0.5076923076923077,0.6294222648494565
0.5076923076923077,0.6271671925886488
0.5076923076923077,0.6125552641304484
0.5076923076923077,0.5798883370914831
0.5076923076923077,0.6127035722346672
0.5076923076923077,0.6098496891347808
0.5076923076923077,0.6405142372229116
0.5076923076923077,0.5860169293307748
0.5076923076923077,0.6199785714400998
0.5076923076923077,-0.5875953625100396
0.5076923076923077,-0.5964273036739851
0.5076923076923077,-0.5969183004485777
0.5076923076923077,-0.6070583550720071
0.5076923076923077,-0.6346295489785594
0.5076923076923077,-0.6378420172032322
0.5076923076923077,-0.6167871056511607
0.5076923076923077,-0.6109016882240407
0.5076923076923077,-0.6194724317751712
0.5076923076923077,-0.6327973532265154
0.5076923076923077,-0.650169727041955
0.5076923076923077,-0.6098917880002724
0.5076923076923077,-0.5922458413855031
0.5076923076923077,-0.6129872486972331
0.5076923076923077,-0.6136125725560282
0.5076923076923077,-0.6124674622777699
0.5076923076923077,-0.6168854937709359
0.5076923076923077,-0.6205119559314562
0.5076923076923077,-0.6319164021067456
0.5692307692307692,0.7116885365878138
0.5692307692307692,0.7550229917741538
0.5692307692307692,0.7953489137629614
0.5692307692307692,0.7963036474749761
0.5692307692307692,0.7845249294785225
0.5692307692307692,0.842933085892096
0.5692307692307692,0.8153768859860733
0.5692307692307692,0.7713068626324949
0.5692307692307692,0.7948682029954763
0.5692307692307692,0.7500980114523843
0.5692307692307692,0.7722480489064257
0.5692307692307692,0.747142075449552
0.5692307692307692,0.6949355951084715
0.5692307692307692,0.6996251685374827
0.5692307692307692,0.7110240368894086
0.5692307692307692,0.7321439432430328
0.5692307692307692,0.7501662450978315
0.5692307692307692,0.7421671074416639
0.5692307692307692,0.7675392233940711
0.5692307692307692,0.7260440954652957
0.5692307692307692,-0.7380704896602649
0.5692307692307692,-0.7733541727567886
0.5692307692307692,-0.7684942433670229
0.5692307692307692,-0.7756229213813022
0.5692307692307692,-0.8138692860740941
0.5692307692307692,-0.7867590959162214
0.5692307692307692,-0.7862594818213626
